input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff
234,GAC_234,GAC_234_complex.pdb,GAC,234,GAC.AF2rank234.pdb,GAC.AF2rank234,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank234.pdb,results/GAC/02_template_guided_docking/complexes/GAC_234_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,2.011130502566126,2.0327940656198074,2.0327940656198074,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
235,GAC_235,GAC_235_complex.pdb,GAC,235,GAC.AF2rank235.pdb,GAC.AF2rank235,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank235.pdb,results/GAC/02_template_guided_docking/complexes/GAC_235_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,3.084543835954421,2.0370024413019414,2.0370024413019414,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
236,GAC_236,GAC_236_complex.pdb,GAC,236,GAC.AF2rank236.pdb,GAC.AF2rank236,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank236.pdb,results/GAC/02_template_guided_docking/complexes/GAC_236_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.389435631768726,2.058608553382055,2.058608553382055,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
237,GAC_237,GAC_237_complex.pdb,GAC,237,GAC.AF2rank237.pdb,GAC.AF2rank237,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank237.pdb,results/GAC/02_template_guided_docking/complexes/GAC_237_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.332887577399278,2.2898723284572684,2.2898723284572684,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
238,GAC_238,GAC_238_complex.pdb,GAC,238,GAC.AF2rank238.pdb,GAC.AF2rank238,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank238.pdb,results/GAC/02_template_guided_docking/complexes/GAC_238_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,3.0966111781742938,2.0219617539338857,2.0219617539338857,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
239,GAC_239,GAC_239_complex.pdb,GAC,239,GAC.AF2rank239.pdb,GAC.AF2rank239,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank239.pdb,results/GAC/02_template_guided_docking/complexes/GAC_239_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.3954155430131467,2.1038234988226945,2.1038234988226945,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
240,GAC_240,GAC_240_complex.pdb,GAC,240,GAC.AF2rank240.pdb,GAC.AF2rank240,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank240.pdb,results/GAC/02_template_guided_docking/complexes/GAC_240_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.894787311143145,2.037696112221553,2.037696112221553,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
241,GAC_241,GAC_241_complex.pdb,GAC,241,GAC.AF2rank241.pdb,GAC.AF2rank241,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank241.pdb,results/GAC/02_template_guided_docking/complexes/GAC_241_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.4130107025778438,2.075811224323898,2.075811224323898,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
242,GAC_242,GAC_242_complex.pdb,GAC,242,GAC.AF2rank242.pdb,GAC.AF2rank242,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank242.pdb,results/GAC/02_template_guided_docking/complexes/GAC_242_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.189507873270661,2.2461967882959124,2.2461967882959124,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
243,GAC_243,GAC_243_complex.pdb,GAC,243,GAC.AF2rank243.pdb,GAC.AF2rank243,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank243.pdb,results/GAC/02_template_guided_docking/complexes/GAC_243_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,2.869747791370898,2.033848617212973,2.033848617212973,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
244,GAC_244,GAC_244_complex.pdb,GAC,244,GAC.AF2rank244.pdb,GAC.AF2rank244,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank244.pdb,results/GAC/02_template_guided_docking/complexes/GAC_244_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.7803447012803955,2.0662536224418444,2.0662536224418444,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
245,GAC_245,GAC_245_complex.pdb,GAC,245,GAC.AF2rank245.pdb,GAC.AF2rank245,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank245.pdb,results/GAC/02_template_guided_docking/complexes/GAC_245_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.1359491505321015,2.0486062321171166,2.0486062321171166,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
246,GAC_246,GAC_246_complex.pdb,GAC,246,GAC.AF2rank246.pdb,GAC.AF2rank246,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank246.pdb,results/GAC/02_template_guided_docking/complexes/GAC_246_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.8821982368442516,2.128682314647001,2.128682314647001,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
247,GAC_247,GAC_247_complex.pdb,GAC,247,GAC.AF2rank247.pdb,GAC.AF2rank247,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank247.pdb,results/GAC/02_template_guided_docking/complexes/GAC_247_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.7635728748714246,2.1910422370558575,2.1910422370558575,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
248,GAC_248,GAC_248_complex.pdb,GAC,248,GAC.AF2rank248.pdb,GAC.AF2rank248,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank248.pdb,results/GAC/02_template_guided_docking/complexes/GAC_248_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,4,0.5905022044904262,2.3992853654309174,2.3992853654309174,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
249,GAC_249,GAC_249_complex.pdb,GAC,249,GAC.AF2rank249.pdb,GAC.AF2rank249,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank249.pdb,results/GAC/02_template_guided_docking/complexes/GAC_249_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.534053875982433,2.1929773724437163,2.1929773724437163,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
250,GAC_250,GAC_250_complex.pdb,GAC,250,GAC.AF2rank250.pdb,GAC.AF2rank250,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank250.pdb,results/GAC/02_template_guided_docking/complexes/GAC_250_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,3.048994745753776,2.02837218143551,2.02837218143551,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
251,GAC_251,GAC_251_complex.pdb,GAC,251,GAC.AF2rank251.pdb,GAC.AF2rank251,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank251.pdb,results/GAC/02_template_guided_docking/complexes/GAC_251_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,3.982020006587417,1.9236024854482785,1.9236024854482785,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
252,GAC_252,GAC_252_complex.pdb,GAC,252,GAC.AF2rank252.pdb,GAC.AF2rank252,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank252.pdb,results/GAC/02_template_guided_docking/complexes/GAC_252_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,3.310528887416469,2.0110287913846783,2.0110287913846783,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
253,GAC_253,GAC_253_complex.pdb,GAC,253,GAC.AF2rank253.pdb,GAC.AF2rank253,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank253.pdb,results/GAC/02_template_guided_docking/complexes/GAC_253_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.6269864666954175,2.093104704467445,2.093104704467445,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
254,GAC_254,GAC_254_complex.pdb,GAC,254,GAC.AF2rank254.pdb,GAC.AF2rank254,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank254.pdb,results/GAC/02_template_guided_docking/complexes/GAC_254_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,2.5088057841350566,2.019856291596432,2.019856291596432,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
255,GAC_255,GAC_255_complex.pdb,GAC,255,GAC.AF2rank255.pdb,GAC.AF2rank255,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank255.pdb,results/GAC/02_template_guided_docking/complexes/GAC_255_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,3.1879824731550603,2.014433651408907,2.014433651408907,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
256,GAC_256,GAC_256_complex.pdb,GAC,256,GAC.AF2rank256.pdb,GAC.AF2rank256,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank256.pdb,results/GAC/02_template_guided_docking/complexes/GAC_256_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,3.3575490454296353,2.064010097370119,2.064010097370119,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
257,GAC_257,GAC_257_complex.pdb,GAC,257,GAC.AF2rank257.pdb,GAC.AF2rank257,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank257.pdb,results/GAC/02_template_guided_docking/complexes/GAC_257_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,13,4.936331260467988,1.8039125586233413,1.8039125586233413,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
258,GAC_258,GAC_258_complex.pdb,GAC,258,GAC.AF2rank258.pdb,GAC.AF2rank258,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank258.pdb,results/GAC/02_template_guided_docking/complexes/GAC_258_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.5607910743374824,2.061474023197239,2.061474023197239,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
259,GAC_259,GAC_259_complex.pdb,GAC,259,GAC.AF2rank259.pdb,GAC.AF2rank259,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank259.pdb,results/GAC/02_template_guided_docking/complexes/GAC_259_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,12,3.952694989143109,2.0254173774594117,2.0254173774594117,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
260,GAC_260,GAC_260_complex.pdb,GAC,260,GAC.AF2rank260.pdb,GAC.AF2rank260,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank260.pdb,results/GAC/02_template_guided_docking/complexes/GAC_260_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.078503367890713,2.333476592157525,2.333476592157525,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
261,GAC_261,GAC_261_complex.pdb,GAC,261,GAC.AF2rank261.pdb,GAC.AF2rank261,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank261.pdb,results/GAC/02_template_guided_docking/complexes/GAC_261_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,12,2.6820711296988797,2.068775529413807,2.068775529413807,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
262,GAC_262,GAC_262_complex.pdb,GAC,262,GAC.AF2rank262.pdb,GAC.AF2rank262,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank262.pdb,results/GAC/02_template_guided_docking/complexes/GAC_262_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.8218982196659654,2.015216016539,2.015216016539,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
263,GAC_263,GAC_263_complex.pdb,GAC,263,GAC.AF2rank263.pdb,GAC.AF2rank263,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank263.pdb,results/GAC/02_template_guided_docking/complexes/GAC_263_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,3.3427866658909875,1.9986625409562289,1.9986625409562289,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
